window_id,source_path,source_sha256,decode_status,decoded_frames_in_window,metadata_fps,metadata_total_frames,frame_shapes,first_timestamp_seconds,last_in_window_timestamp_seconds,boundary_timestamp_seconds,monotonic_backend_timestamps,max_timestamp_step_seconds,max_error_if_index_divided_by_8_7_seconds,issues,calibration_compatibility,visual_modality_review,runner_uses_reference_counts
jiufu_993a2261c33ae0_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,9f854d22d26693840b2ac04837aea9ba368d15a5714508aafd9e098e824d6ed4,PASS,265,8.75190528517245,823.0,"[[1440, 1080, 3]]",0.0,29.998333333333335,30.201666666666668,True,0.23166666666666558,0.3464942528735655,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_15023a4d62f18e_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,5488012cac5aeadfc9d39529ce864b94666cdbee03f3a3fbd454211474e4e7a1,PASS,263,8.759071379571795,1213.0,"[[1440, 1080, 3]]",0.0,29.866666666666667,30.00166666666667,True,0.22000000000000064,0.3370114942528737,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_bcea2687a6b788_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,702a9b50d0d448756e98466ab7be38d3001ef6dc7d3a9c8476d260a5af5500ec,PASS,264,8.750388845175575,797.0,"[[1440, 1080, 3]]",0.0,29.970000000000002,30.09166666666667,True,0.2183333333333337,0.3239080459770136,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_4a3dc560468965_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092347-846.MP4,d983339d383d1a18870b214a8b571ee57192b17c85a8e85c987f5bdfae5cfeaf,REVIEW,243,8.486830440692657,718.0,"[[1440, 1080, 3]]",0.0,29.985000000000003,30.096666666666668,True,2.616666666666667,2.4430459770114954,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_82901a53b6079a_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092944-1879.MP4,4a26848e076beb3126c305c8461815bdeba01be3616fed800a865cf2e4774dba,REVIEW,245,8.597190186621933,1025.0,"[[1440, 1080, 3]]",0.0,29.96666666666667,30.041666666666668,True,2.3883333333333336,2.221609195402298,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_3f4036e1d8bfe3_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T090749-639.MP4,7edf09ebbef6a99e47034060f039e209b72f9385e67d55237c6a19d74aaeabe2,PASS,264,8.740457292238913,769.0,"[[1440, 1080, 3]]",0.0,29.975,30.098333333333336,True,0.34999999999999964,0.3195402298850567,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_aed28276135071_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T091914-1180.MP4,cf91a2aac44362de31dcf0c21bf9979dec673dad2e6882d9502bb5a6eb7cc2a4,PASS,263,8.667218543046358,349.0,"[[1440, 1080, 3]]",0.0,29.893333333333334,30.00166666666667,True,0.23000000000000043,0.3002298850574725,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_af70c3cc180ae2_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093121-810.MP4,7f3c374a6ec1bf1d4c822237eb8d308a1f5f98405228bf270508d4534d520def,PASS,263,8.59460302604898,1102.0,"[[1440, 1080, 3]]",0.0,29.811666666666667,30.020000000000003,True,0.25333333333333385,0.3032758620689684,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_fe965ff4644d07_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,5a21e658c9f68b09e41c238a4b660c42432b577c503018117812e354ea245765,PASS,263,8.611871614143414,1232.0,"[[1440, 1080, 3]]",0.0,29.94666666666667,30.05166666666667,True,0.2883333333333331,0.25500000000000256,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_f6bca344b2c8ce_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,7975ea6d3409c44b74c6d47895cd194299760a9eb110d6e66fea7393b4041876,PASS,264,8.577186870186074,915.0,"[[1440, 1080, 3]]",0.0,29.945,30.048333333333336,True,0.24333333333333407,0.3632758620689671,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_ce6ff507b22ee9_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,61e6a194b71ec1ec211b150cdf831e3a0814100f742b9c807cc07a88a99fea53,PASS,264,8.755705020417968,972.0,"[[1440, 1080, 3]]",0.0,29.970000000000002,30.105,True,0.23666666666666636,0.3305172413793116,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_075ed4d93c9959_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,c6c0f2da0313f925d601452f7282a79f1a0165902b7c35fec3b39ebfb5ee1ba2,PASS,263,8.603746907034287,1217.0,"[[1440, 1080, 3]]",0.0,29.945,30.090000000000003,True,0.375,0.2085632183908075,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_234cbf6b627421_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,e0c402d17110fddc255af1bc63fa4f6b87787408faebfba11784c6d3aabe489e,PASS,263,8.735282947208507,690.0,"[[1440, 1080, 3]]",0.0,29.950000000000003,30.038333333333334,True,0.22833333333333528,0.24459770114942359,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_1dc98a0ed074ec_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095726-1414.MP4,930a5588f84defe58137c6be346fc3b8da4c967e1972f355fc2e1f084635e5b2,PASS,264,8.742004264392325,574.0,"[[1440, 1080, 3]]",0.0,29.973333333333336,30.073333333333334,True,0.2699999999999996,0.35534482758620456,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_0f85cab7ac58ae_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,bedea5588fe88ccc8e27eb19fb964a3e22cffc8b600237caee8d362c3e0b749f,PASS,264,8.50338064201742,698.0,"[[1440, 1080, 3]]",0.0,29.971666666666668,30.05666666666667,True,0.288333333333334,0.3466091954023014,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_55441b4c6fe974_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,17619b5fdd79061134b52ad8de63fec71c8700ed0e3ed0a43b0d4a507c73dfd8,PASS,264,8.720556745182012,543.0,"[[1440, 1080, 3]]",0.0,29.973333333333336,30.078333333333337,True,0.2633333333333354,0.3424712643678163,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d074036ef96d31_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,c32210ba234c4240a1d882287fdbd6844b7a20583e4dc9022c89ac476764c01a,PASS,264,8.754012255617157,800.0,"[[1440, 1080, 3]]",0.0,29.985000000000003,30.19166666666667,True,0.28833333333333355,0.3301724137931039,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_cdaa16888fda03_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,ccb3a63e224e40ad9f5e129e1c6884c48518898a7cd7b18f3a6dd2509c42ae0d,PASS,264,8.737537806653972,520.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.08666666666667,True,0.22666666666666657,0.3433333333333337,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_b7ed63dc0d8295_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,9610374556b76e17f2e70849decb611c12ef2ea6dc860230f5f1a00417b0877d,PASS,263,8.736810655260799,926.0,"[[1440, 1080, 3]]",0.0,29.988333333333337,30.10666666666667,True,0.38166666666666416,0.21637931034482705,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_7f3b12c4283ff8_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094421-281.MP4,8b99d9fdfe216330ea25d76325618339abb47ef83236f02e5e8de054c49fb5e5,REVIEW,264,8.550997112737528,849.0,"[[1440, 1080, 3]]",0.0,29.956666666666667,32.36,True,2.4033333333333324,0.3504022988505753,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_36d04432159cdf_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094742-1429.MP4,7e9842011fcd489f7670108454963f96b5c6dcbd0337194b9132d0bad182a305,REVIEW,244,8.566855995230176,910.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.008333333333336,True,2.4783333333333335,2.2969540229885066,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_e47f27f9b4fe1b_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095102-A1021134.MP4,fe498af4f65f8fe64730ed0b93985d4c6866f7b912ff528ca3d8c2e773ec6dc0,PASS,262,8.758568164508759,1150.0,"[[1440, 1080, 3]]",0.0,29.953333333333337,30.023333333333337,True,0.23499999999999943,0.2987931034482756,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_9ddfe0afe06424_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,7525a2d0c1095a66894c26abf98fe60618daf04f89796667694ff6020e102367,PASS,264,8.733132621455955,672.0,"[[1440, 1080, 3]]",0.0,29.956666666666667,30.08666666666667,True,0.2666666666666657,0.3585057471264399,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_7beb44b12a5f36_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T100207-713.MP4,6e8bab8bd9e97c88519c3b63a7dd89668210e8f5a2cb8cc2a6e5216c6e443acf,REVIEW,245,8.607996375580473,1140.0,"[[1440, 1080, 3]]",0.0,29.930000000000003,30.12,True,2.4116666666666653,2.1704597701149417,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
