window_id,farm,source_path,source_session,start_seconds,duration_seconds,sampling_rule,sampled_fingerprint,file_id,verified_cow_id,source_sha256,prediction_status,predicted_count,duration_seconds_prediction,method_manifest_sha256,source_sha256_prediction,reason,frame_shape,timestamp_policy_status,grid_frames,radius_min,radius_max,exponent,video_id,video_path,source_path_reference,source_start_seconds,duration_seconds_reference,annotation_round,annotator,annotation_status,manual_breath_count,event_definition,predictions_hidden,reference_notes,analysis_role,Unnamed: 14,备注,source_annotation_status,blinding_source,count_reference_role,event_reference_ready,primary_included,exclusion_reason,truth_count,truth_rr_bpm,predicted_rr_bpm
jiufu_d57a389e370ce5_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T085557-508.MP4,20240729T085557_508,0.0,30.0,first_30_seconds_predeclared_not_best_segment,334dd2f1cc3f303b79515b151c5820ad3b610a11ee3ff3eb79837b4d74528ee5,jiufu_d57a389e370ce5,508,27f37e1c2ce2fe32b0b6d82cd74002334f3dd6952c344db2d3462dc136d35016,ok,20.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,27f37e1c2ce2fe32b0b6d82cd74002334f3dd6952c344db2d3462dc136d35016,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,23.0,0.5,jiufu_d57a389e370ce5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T085557-508.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T085557-508.MP4,0,30,R1,1,complete,20,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,20.0,40.0,40.0
jiufu_b79d91910dc17a_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090927-681.MP4,20240729T090927_681,0.0,30.0,first_30_seconds_predeclared_not_best_segment,43cffac78006f1a3d8aa3740b91d2e45c113ff45eb4a8efbdfe7cdf36af98707,jiufu_b79d91910dc17a,681,9bec0acc6998bd40f1b5691c8abb248c16171efa3d64c64ca3570e0b99d5db8d,ok,9.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,9bec0acc6998bd40f1b5691c8abb248c16171efa3d64c64ca3570e0b99d5db8d,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,23.0,0.5,jiufu_b79d91910dc17a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090927-681.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T090927-681.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,18.0
jiufu_8db6ed7f9c3ad8_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092004-677.MP4,20240729T092004_677,0.0,30.0,first_30_seconds_predeclared_not_best_segment,b368d0ae9083d6eb7551345a02aadf7497fe2a52a0a1f64b345558b2e202e48d,jiufu_8db6ed7f9c3ad8,677,afbf6151458a4281eaeccbf9aee28873cea0550d29d55d72d4dc652f65df3223,ok,16.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,afbf6151458a4281eaeccbf9aee28873cea0550d29d55d72d4dc652f65df3223,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_8db6ed7f9c3ad8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092004-677.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092004-677.MP4,0,30,R1,1,complete,14,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,14.0,28.0,32.0
jiufu_35f0adf19ed368_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092858-622.MP4,20240729T092858_622,0.0,30.0,first_30_seconds_predeclared_not_best_segment,339dd0f9038ee86a57c20bc49e0a2eb87e1d91d605136fe6dc5c44ee9d3d09d1,jiufu_35f0adf19ed368,622,394d240144ce4e0c06f7cd041bbea61ff849671ef3d7247f9f4dd10968cb7509,ok,21.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,394d240144ce4e0c06f7cd041bbea61ff849671ef3d7247f9f4dd10968cb7509,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_35f0adf19ed368,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092858-622.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T092858-622.MP4,0,30,R1,1,complete,19,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,19.0,38.0,42.0
jiufu_21e342957e0fd7_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094111-1420.MP4,20240729T094111_1420,0.0,30.0,first_30_seconds_predeclared_not_best_segment,f9a2945a882b3526c1515dd8f5ebef3a166a611ff0678b71a70e96c725390436,jiufu_21e342957e0fd7,1420,0828e96939e139966ec7df7ecdfa56695278c282cb7046100bc22b2b7578ccf6,ok,22.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,0828e96939e139966ec7df7ecdfa56695278c282cb7046100bc22b2b7578ccf6,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,1.0,jiufu_21e342957e0fd7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094111-1420.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094111-1420.MP4,0,30,R1,1,complete,22,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,22.0,44.0,44.0
jiufu_c92bd308748a09_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094758-A1021154.MP4,20240729T094758_A1021154,0.0,30.0,first_30_seconds_predeclared_not_best_segment,deba295f5be79daa2eb77a03e9b7fb8f2dfc9d3f7c49244a3c5419b7b29047a3,jiufu_c92bd308748a09,A1021154,a0e7a4660e4115799d52a352c02cc825bb72209ecd243554dd08e89332f691e9,ok,15.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,a0e7a4660e4115799d52a352c02cc825bb72209ecd243554dd08e89332f691e9,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,23.0,0.5,jiufu_c92bd308748a09,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094758-A1021154.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T094758-A1021154.MP4,0,30,R1,1,complete,16,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,16.0,32.0,30.0
jiufu_c95ae69597cc50_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095351-1279.MP4,20240729T095351_1279,0.0,30.0,first_30_seconds_predeclared_not_best_segment,0888629eafddf99d4e2accd3d665ccab391d7e017baf6bc2c3747cbedbafc1dc,jiufu_c95ae69597cc50,1279,494c972b666398509a34919e716c251d21b7a38d3e1d6eda9c96fedb91e0c7b5,ok,10.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,494c972b666398509a34919e716c251d21b7a38d3e1d6eda9c96fedb91e0c7b5,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,23.0,0.5,jiufu_c95ae69597cc50,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095351-1279.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095351-1279.MP4,0,30,R1,1,complete,15,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,15.0,30.0,20.0
jiufu_94796ccea127be_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095542-989.MP4,20240729T095542_989,0.0,30.0,first_30_seconds_predeclared_not_best_segment,5586da9f3aa05e73fe947ab6e4e88956d62982167ed0bdb409ac9dfb3586fc2c,jiufu_94796ccea127be,989,b1dfe6938828378d182dc18b596ebc8ab4b1657186770ee420311ff9c8f1bd46,ok,14.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,b1dfe6938828378d182dc18b596ebc8ab4b1657186770ee420311ff9c8f1bd46,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,24.0,1.0,jiufu_94796ccea127be,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095542-989.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T095542-989.MP4,0,30,R1,1,complete,16,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,16.0,32.0,28.0
jiufu_3ac83315834f77_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T100915-713.MP4,20240729T100915_713,0.0,30.0,first_30_seconds_predeclared_not_best_segment,b4ce7f465eba8aadd1f95af9618ef89e9c3e1cee5e5c2d946880ed9018966b6e,jiufu_3ac83315834f77,713,f1988dc6e78716128e2a929234f01793494ef096ec9669774ff5181f678be7a1,ok,7.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,f1988dc6e78716128e2a929234f01793494ef096ec9669774ff5181f678be7a1,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_3ac83315834f77,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T100915-713.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T100915-713.MP4,0,30,R1,1,complete,7,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,7.0,14.0,14.0
jiufu_2e919f7b4ce7d4_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102206-353.MP4,20240729T102206_353,0.0,30.0,first_30_seconds_predeclared_not_best_segment,08b22c4a60f24751a1723620c3dc2abeabdcf67953a070ea964221d051a67d0c,jiufu_2e919f7b4ce7d4,353,dee598461d22c14bbf763b0a5d8f4de1f50133bdd716f9aeac3cfeecf00fbde0,ok,0.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,dee598461d22c14bbf763b0a5d8f4de1f50133bdd716f9aeac3cfeecf00fbde0,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,21.0,0.5,jiufu_2e919f7b4ce7d4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102206-353.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102206-353.MP4,0,30,R1,1,complete,19,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,19.0,38.0,0.0
jiufu_f7266533e3399d_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102521-558.MP4,20240729T102521_558,0.0,30.0,first_30_seconds_predeclared_not_best_segment,e0ce22db6f0067fe28d40368f379ede35a71cf9d012c7d4c6577f4c5927394ab,jiufu_f7266533e3399d,558,726f02390a5697d766a305a226195ac5276b7ff995ad0902753ed2f2132fd134,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,726f02390a5697d766a305a226195ac5276b7ff995ad0902753ed2f2132fd134,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,22.0,1.0,jiufu_f7266533e3399d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102521-558.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T102521-558.MP4,0,30,R1,1,complete,17,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,17.0,34.0,34.0
jiufu_bd77cfa7950eaa_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133223-743.MP4,20240729T133223_743,0.0,30.0,first_30_seconds_predeclared_not_best_segment,5db9b0c726445a6c114608da90572da9e8e5153ed5acdb7fb7956475ad1d369d,jiufu_bd77cfa7950eaa,743,e46c40d45c574c6a60220be3039e659128d482eba742802872575b6c1441fdd6,ok,15.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,e46c40d45c574c6a60220be3039e659128d482eba742802872575b6c1441fdd6,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_bd77cfa7950eaa,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133223-743.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133223-743.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,30.0
jiufu_90ed4ac916a295_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133635-179.MP4,20240729T133635_179,0.0,30.0,first_30_seconds_predeclared_not_best_segment,e22f7eea11b3315385a03a20935113c944e97541a7575fde5944a42447348c2e,jiufu_90ed4ac916a295,179,d0ff392a646cecbed45c68741d7e4181f691454cd51adaa5afed13481baee6f4,ok,4.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,d0ff392a646cecbed45c68741d7e4181f691454cd51adaa5afed13481baee6f4,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_90ed4ac916a295,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133635-179.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133635-179.MP4,0,30,R1,1,complete,21,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,21.0,42.0,8.0
jiufu_cd5eea76388f30_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133817-728.MP4,20240729T133817_728,0.0,30.0,first_30_seconds_predeclared_not_best_segment,4c22af25bec07e4d5bbf6c348534b4df8bd39d56844b0ec237476562133ca6af,jiufu_cd5eea76388f30,728,f57dd81d00358adfd5382f992ebf74e67fa3f481fbd0959effe2d3b4991e7cd5,ok,11.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,f57dd81d00358adfd5382f992ebf74e67fa3f481fbd0959effe2d3b4991e7cd5,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,20.0,0.5,jiufu_cd5eea76388f30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133817-728.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T133817-728.MP4,0,30,R1,1,complete,15,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,15.0,30.0,22.0
jiufu_6cbcb0311b3ebf_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134035-956.MP4,20240729T134035_956,0.0,30.0,first_30_seconds_predeclared_not_best_segment,3880961cc4164aaf4fdf284ffd171d926ac9021f360f4d3500e2ba6a6d3adbea,jiufu_6cbcb0311b3ebf,956,fd65cc31cf09f54d7139ed94b4891a70120ba901fb1f28f8986b27e35827660f,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,fd65cc31cf09f54d7139ed94b4891a70120ba901fb1f28f8986b27e35827660f,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,0.5,jiufu_6cbcb0311b3ebf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134035-956.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134035-956.MP4,0,30,R1,1,complete,15,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,15.0,30.0,34.0
jiufu_6a641dd078f572_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134713-753.MP4,20240729T134713_753,0.0,30.0,first_30_seconds_predeclared_not_best_segment,d7e47ffd1e2dd2281ce184d25c63071f54640dc8a1951c32deca0e371d60d536,jiufu_6a641dd078f572,753,6f026c4a5d68839b20f46bd7a6ecc136f9444d76497ab1e26d694e912057f43e,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,6f026c4a5d68839b20f46bd7a6ecc136f9444d76497ab1e26d694e912057f43e,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,22.0,0.5,jiufu_6a641dd078f572,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134713-753.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134713-753.MP4,0,30,R1,1,complete,19,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,19.0,38.0,34.0
jiufu_edd9eebe6de991_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134930-943.MP4,20240729T134930_943,0.0,30.0,first_30_seconds_predeclared_not_best_segment,0fe2cb182b7687f84769574ce08a30c6393d51bf8d1edf9de09b54e1c11647b5,jiufu_edd9eebe6de991,943,ec6dd3673e5e9a4c7f5141a8e8e45194a80ae0d8ca73fa08f8ad56180ceba3df,ok,20.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,ec6dd3673e5e9a4c7f5141a8e8e45194a80ae0d8ca73fa08f8ad56180ceba3df,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,0.5,jiufu_edd9eebe6de991,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134930-943.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T134930-943.MP4,0,30,R1,1,complete,19,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,19.0,38.0,40.0
jiufu_124bf365605cd6_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140349-1299.MP4,20240729T140349_1299,0.0,30.0,first_30_seconds_predeclared_not_best_segment,53a2fdc3768d5c97d4ad14b19a402b623502e362ca8fc37f0191ba319346e3c4,jiufu_124bf365605cd6,1299,c840fcba0e8f4ba80ec558a0c4b74c7d6f335afdfbf6ae52b22c5775dcd52cfa,ok,10.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,c840fcba0e8f4ba80ec558a0c4b74c7d6f335afdfbf6ae52b22c5775dcd52cfa,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,22.0,0.5,jiufu_124bf365605cd6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140349-1299.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140349-1299.MP4,0,30,R1,1,complete,17,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,17.0,34.0,20.0
jiufu_cc565ea0bfa396_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140619-1246.MP4,20240729T140619_1246,0.0,30.0,first_30_seconds_predeclared_not_best_segment,fa31a9f5106ac500d6b7dae592807bcdce624aca6ca05b946ee0fb46403f610e,jiufu_cc565ea0bfa396,1246,d0f7e0e01f838d0f51f7588091bb2d2715e015746080c08605c6e52f12a5d25e,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,d0f7e0e01f838d0f51f7588091bb2d2715e015746080c08605c6e52f12a5d25e,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,24.0,0.5,jiufu_cc565ea0bfa396,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140619-1246.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T140619-1246.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,头部剧烈运动,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,34.0
jiufu_0a14da4ad52431_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T142101-1134.MP4,20240729T142101_1134,0.0,30.0,first_30_seconds_predeclared_not_best_segment,8a2edd79722a3371f9445435ff8b61dca35d609132cfcf236e598ae98858e668,jiufu_0a14da4ad52431,1134,dceaba2d9d0ae52eb41344ef1683a56c0e66c5004605432814b595bd6240d440,ok,17.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,dceaba2d9d0ae52eb41344ef1683a56c0e66c5004605432814b595bd6240d440,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,24.0,1.0,jiufu_0a14da4ad52431,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T142101-1134.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\20240729T142101-1134.MP4,0,30,R1,1,complete,17,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,17.0,34.0,34.0
jiufu_abada3dda3e8b7_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T080938-846.MP4,20240729T080938_846,0.0,30.0,first_30_seconds_predeclared_not_best_segment,b66be937b2441309e983ad07adc83aeed9de2c74938baade2901738d11208c59,jiufu_abada3dda3e8b7,846,4a6d75ab782108e66deddf452de98a8be66aa74d3a5af268e78a34b877fff75e,ok,16.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,4a6d75ab782108e66deddf452de98a8be66aa74d3a5af268e78a34b877fff75e,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,1.0,jiufu_abada3dda3e8b7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T080938-846.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0729\IRT\温度区间设置为18-36\20240729T080938-846.MP4,0,30,R1,1,complete,16,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,16.0,32.0,32.0
