thermal_file_id,thermal_path,rgb_file_id,rgb_path,filename_clock_difference_seconds,same_cow_verified,synchronization_offset_seconds,synchronization_status
jiufu_d16072cd12326f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091715-347.MP4,jiufu_4e3c5d69c26c78,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_091723.mp4,8.0,,,candidate_only_not_verified
jiufu_1686565c1da471,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091928-1137.MP4,jiufu_f68bad7698deff,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_091938.mp4,10.0,,,candidate_only_not_verified
jiufu_4923eea2509695,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092151-1308.MP4,jiufu_ccdd6ddc3dc614,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_092159.mp4,8.0,,,candidate_only_not_verified
jiufu_ff4c4ac565e3b0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T092438-1539.MP4,jiufu_c4313a22ef90aa,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_092447.mp4,9.0,,,candidate_only_not_verified
jiufu_24afbde80aa2d4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093003-493.MP4,jiufu_91b3264d3c9344,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_093017.mp4,14.0,,,candidate_only_not_verified
jiufu_3f4fbf87cbf023,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093253-1285.MP4,jiufu_736705dfdf6ca2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_093311.mp4,18.0,,,candidate_only_not_verified
jiufu_6434f8ad9b4978,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093445-659.MP4,jiufu_4c5d406ba4f329,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_093454.mp4,9.0,,,candidate_only_not_verified
jiufu_18397c451893fd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T093703-1489.MP4,jiufu_500f9f1ba6b027,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_093711.mp4,8.0,,,candidate_only_not_verified
jiufu_0f495ca37676e0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094056-353.MP4,jiufu_37d000ec6ae1fc,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_094111.mp4,15.0,,,candidate_only_not_verified
jiufu_87e482c45f5ec2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094348-A1022209.MP4,jiufu_49a9a8ca5321ad,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_094405.mp4,17.0,,,candidate_only_not_verified
jiufu_894504d87e1fba,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T094639-907.MP4,jiufu_e6f7d2cce1a665,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_094743.mp4,64.0,,,candidate_only_not_verified
jiufu_135fcf30e11031,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T090924-A1022245.MP4,jiufu_6304f5c849129f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\VID_20240803_090931.mp4,7.0,,,candidate_only_not_verified
jiufu_21792037472910,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091738-493.MP4,jiufu_cbc9d3ea922efa,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\VID_20240803_091744.mp4,6.0,,,candidate_only_not_verified
jiufu_fdc3b301cd9ef1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091934-653.MP4,jiufu_1f584720c17302,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\VID_20240803_091949.mp4,15.0,,,candidate_only_not_verified
jiufu_fdc3b301cd9ef1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T091934-653.MP4,jiufu_206df4ae8a7eda,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\VID_20240803_092050.mp4,76.0,,,candidate_only_not_verified
jiufu_86e7274f6556e4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092044-A1021152.MP4,jiufu_1f584720c17302,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\VID_20240803_091949.mp4,-55.0,,,candidate_only_not_verified
jiufu_86e7274f6556e4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092044-A1021152.MP4,jiufu_206df4ae8a7eda,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\VID_20240803_092050.mp4,6.0,,,candidate_only_not_verified
jiufu_b1efccc0572872,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\20240803T092348-A1021145.MP4,jiufu_29d993b6f75748,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0803\VID_20240803_092355.mp4,7.0,,,candidate_only_not_verified
