cohort,video_id,arm,event_id,frame_index,time_seconds,timebase
anchored49,ns211003,C1P0,p1,37,4.274985557481225,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p2,46,5.314846909300981,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p3,57,6.5857885615251295,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p4,67,7.741190063547082,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p5,78,9.01213171577123,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p6,89,10.283073367995378,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p7,99,11.438474870017329,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p8,115,13.287117273252454,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p9,128,14.789139225880993,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p10,137,15.82900057770075,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p11,148,17.0999422299249,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p12,160,18.48642403235124,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p13,172,19.872905834777583,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p14,184,21.259387637203925,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p15,194,22.41478913922588,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p16,204,23.570190641247837,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p17,215,24.84113229347198,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p18,229,26.458694396302715,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p19,238,27.49855574812247,R2_bound_frame_PTS
anchored49,ns211003,C1P0,p20,249,28.76949740034662,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p1,19,2.19526285384171,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p2,27,3.119584055459272,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p3,37,4.274985557481225,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p4,46,5.314846909300981,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p5,57,6.5857885615251295,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p6,67,7.741190063547082,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p7,78,9.01213171577123,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p8,89,10.283073367995378,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p9,99,11.438474870017329,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p10,115,13.287117273252454,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p11,128,14.789139225880993,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p12,137,15.82900057770075,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p13,148,17.0999422299249,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p14,160,18.48642403235124,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p15,172,19.872905834777583,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p16,184,21.259387637203925,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p17,194,22.41478913922588,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p18,204,23.570190641247837,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p19,215,24.84113229347198,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p20,229,26.458694396302715,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p21,239,27.614095898324667,R2_bound_frame_PTS
anchored49,ns211003,C0P1,p22,252,29.11611785095321,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p1,37,4.274985557481225,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p2,46,5.314846909300981,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p3,57,6.5857885615251295,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p4,67,7.741190063547082,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p5,78,9.01213171577123,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p6,89,10.283073367995378,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p7,99,11.438474870017329,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p8,115,13.287117273252454,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p9,128,14.789139225880993,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p10,137,15.82900057770075,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p11,148,17.0999422299249,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p12,160,18.48642403235124,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p13,172,19.872905834777583,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p14,184,21.259387637203925,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p15,194,22.41478913922588,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p16,204,23.570190641247837,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p17,215,24.84113229347198,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p18,229,26.458694396302715,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p19,238,27.49855574812247,R2_bound_frame_PTS
anchored49,ns211003,C1P1,p20,249,28.76949740034662,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p1,6,0.6927606511950121,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p2,23,2.6555824962475465,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p3,37,4.272024015702574,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p4,46,5.311164992495093,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p5,55,6.350305969287611,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p6,64,7.389446946080129,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p7,72,8.313127814340145,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p8,83,9.583189008197667,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p9,96,11.084170419120191,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p10,120,13.855213023900244,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p11,128,14.77889389216026,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p12,135,15.587114651887772,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p13,152,17.549936496940308,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p14,162,18.704537582265324,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p15,171,19.743678559057845,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p16,187,21.59104029557788,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p17,203,23.43840203209791,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p18,212,24.47754300889043,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p19,220,25.401223877150443,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p20,228,26.32490474541046,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p21,238,27.47950583073548,R2_bound_frame_PTS
anchored49,ns211095,C0P0,p22,254,29.326867567255512,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p1,6,0.6927606511950121,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p2,16,1.8473617365200323,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p3,22,2.5401223877150443,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p4,37,4.272024015702574,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p5,46,5.311164992495093,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p6,55,6.350305969287611,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p7,64,7.389446946080129,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p8,72,8.313127814340145,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p9,83,9.583189008197667,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p10,96,11.084170419120191,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p11,103,11.892391178847708,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p12,120,13.855213023900244,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p13,128,14.77889389216026,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p14,135,15.587114651887772,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p15,141,16.279875303082786,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p16,152,17.549936496940308,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p17,162,18.704537582265324,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p18,171,19.743678559057845,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p19,179,20.667359427317862,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p20,187,21.59104029557788,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p21,196,22.6301812723704,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p22,204,23.55386214063041,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p23,212,24.47754300889043,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p24,220,25.401223877150443,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p25,228,26.32490474541046,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p26,238,27.47950583073548,R2_bound_frame_PTS
anchored49,ns211095,C1P0,p27,254,29.326867567255512,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p1,6,0.6927606511950121,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p2,23,2.6555824962475465,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p3,37,4.272024015702574,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p4,46,5.311164992495093,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p5,55,6.350305969287611,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p6,64,7.389446946080129,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p7,72,8.313127814340145,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p8,83,9.583189008197667,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p9,96,11.084170419120191,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p10,120,13.855213023900244,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p11,128,14.77889389216026,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p12,135,15.587114651887772,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p13,152,17.549936496940308,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p14,162,18.704537582265324,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p15,171,19.743678559057845,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p16,179,20.667359427317862,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p17,187,21.59104029557788,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p18,203,23.43840203209791,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p19,212,24.47754300889043,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p20,220,25.401223877150443,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p21,228,26.32490474541046,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p22,238,27.47950583073548,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p23,244,28.17226648193049,R2_bound_frame_PTS
anchored49,ns211095,C0P1,p24,254,29.326867567255512,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p1,6,0.6927606511950121,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p2,16,1.8473617365200323,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p3,37,4.272024015702574,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p4,46,5.311164992495093,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p5,55,6.350305969287611,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p6,64,7.389446946080129,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p7,72,8.313127814340145,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p8,83,9.583189008197667,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p9,96,11.084170419120191,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p10,103,11.892391178847708,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p11,115,13.277912481237731,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p12,120,13.855213023900244,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p13,128,14.77889389216026,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p14,135,15.587114651887772,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p15,152,17.549936496940308,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p16,162,18.704537582265324,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p17,171,19.743678559057845,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p18,179,20.667359427317862,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p19,187,21.59104029557788,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p20,196,22.6301812723704,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p21,204,23.55386214063041,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p22,212,24.47754300889043,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p23,220,25.401223877150443,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p24,228,26.32490474541046,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p25,238,27.47950583073548,R2_bound_frame_PTS
anchored49,ns211095,C1P1,p26,254,29.326867567255512,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p1,2,0.2283626398721169,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p2,11,1.255994519296643,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p3,20,2.2836263987211693,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p4,27,3.0828956382735786,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p5,34,3.882164877825988,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p6,41,4.681434117378397,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p7,48,5.480703356930806,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p8,54,6.165791276547157,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p9,66,7.53596711577986,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p10,74,8.449417675268327,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p11,81,9.248686914820736,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p12,87,9.933774834437086,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p13,94,10.733044073989497,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p14,101,11.532313313541906,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p15,108,12.331582553094314,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p16,114,13.016670472710665,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p17,121,13.815939712263074,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p18,128,14.615208951815484,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p19,135,15.414478191367891,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p20,141,16.099566110984245,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p21,148,16.898835350536654,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p22,155,17.698104590089063,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p23,161,18.383192509705413,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p24,167,19.068280429321764,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p25,174,19.86754966887417,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p26,180,20.55263758849052,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p27,187,21.35190682804293,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p28,194,22.15117606759534,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p29,200,22.83626398721169,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p30,208,23.74971454670016,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p31,214,24.434802466316512,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p32,220,25.119890385932862,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p33,226,25.804978305549213,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p34,235,26.83261018497374,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p35,241,27.51769810459009,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p36,248,28.316967344142498,R2_bound_frame_PTS
anchored49,ns211117,C0P0,p37,254,29.00205526375885,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p1,2,0.2283626398721169,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p2,21,2.397807718657228,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p3,35,3.9963461977620462,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p4,41,4.681434117378397,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p5,47,5.366522036994748,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p6,54,6.165791276547157,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p7,66,7.53596711577986,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p8,73,8.335236355332269,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p9,81,9.248686914820736,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p10,87,9.933774834437086,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p11,94,10.733044073989497,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p12,101,11.532313313541906,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p13,108,12.331582553094314,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p14,114,13.016670472710665,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p15,121,13.815939712263074,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p16,128,14.615208951815484,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p17,134,15.300296871431836,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p18,141,16.099566110984245,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p19,148,16.898835350536654,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p20,155,17.698104590089063,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p21,161,18.383192509705413,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p22,168,19.182461749257826,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p23,174,19.86754966887417,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p24,180,20.55263758849052,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p25,187,21.35190682804293,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p26,194,22.15117606759534,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p27,200,22.83626398721169,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p28,208,23.74971454670016,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p29,214,24.434802466316512,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p30,220,25.119890385932862,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p31,226,25.804978305549213,R2_bound_frame_PTS
anchored49,ns211117,C1P0,p32,236,26.9467915049098,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p1,2,0.2283626398721169,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p2,11,1.255994519296643,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p3,20,2.2836263987211693,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p4,27,3.0828956382735786,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p5,34,3.882164877825988,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p6,41,4.681434117378397,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p7,48,5.480703356930806,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p8,54,6.165791276547157,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p9,66,7.53596711577986,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p10,74,8.449417675268327,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p11,81,9.248686914820736,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p12,87,9.933774834437086,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p13,94,10.733044073989497,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p14,101,11.532313313541906,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p15,108,12.331582553094314,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p16,114,13.016670472710665,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p17,121,13.815939712263074,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p18,128,14.615208951815484,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p19,135,15.414478191367891,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p20,141,16.099566110984245,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p21,148,16.898835350536654,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p22,155,17.698104590089063,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p23,161,18.383192509705413,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p24,167,19.068280429321764,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p25,174,19.86754966887417,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p26,180,20.55263758849052,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p27,187,21.35190682804293,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p28,194,22.15117606759534,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p29,200,22.83626398721169,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p30,208,23.74971454670016,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p31,214,24.434802466316512,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p32,220,25.119890385932862,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p33,226,25.804978305549213,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p34,235,26.83261018497374,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p35,241,27.51769810459009,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p36,248,28.316967344142498,R2_bound_frame_PTS
anchored49,ns211117,C0P1,p37,254,29.00205526375885,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p1,2,0.2283626398721169,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p2,7,0.7992692395524092,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p3,16,1.8269011189769355,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p4,21,2.397807718657228,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p5,26,2.96871431833752,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p6,35,3.9963461977620462,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p7,41,4.681434117378397,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p8,47,5.366522036994748,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p9,54,6.165791276547157,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p10,66,7.53596711577986,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p11,73,8.335236355332269,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p12,81,9.248686914820736,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p13,87,9.933774834437086,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p14,94,10.733044073989497,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p15,101,11.532313313541906,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p16,108,12.331582553094314,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p17,114,13.016670472710665,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p18,121,13.815939712263074,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p19,128,14.615208951815484,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p20,134,15.300296871431836,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p21,141,16.099566110984245,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p22,148,16.898835350536654,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p23,155,17.698104590089063,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p24,161,18.383192509705413,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p25,168,19.182461749257826,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p26,174,19.86754966887417,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p27,180,20.55263758849052,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p28,187,21.35190682804293,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p29,194,22.15117606759534,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p30,200,22.83626398721169,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p31,208,23.74971454670016,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p32,214,24.434802466316512,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p33,220,25.119890385932862,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p34,226,25.804978305549213,R2_bound_frame_PTS
anchored49,ns211117,C1P1,p35,236,26.9467915049098,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p1,6,0.6970260223048327,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p2,27,3.136617100371747,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p3,35,4.065985130111524,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p4,42,4.879182156133829,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p5,54,6.273234200743494,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p6,62,7.202602230483271,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p7,70,8.131970260223047,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p8,77,8.945167286245352,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p9,83,9.642193308550183,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p10,90,10.45539033457249,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p11,104,12.0817843866171,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p12,110,12.778810408921933,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p13,118,13.70817843866171,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p14,126,14.637546468401483,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p15,133,15.450743494423792,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p16,140,16.263940520446095,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p17,167,19.400557620817843,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p18,173,20.097583643122675,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p19,185,21.49163568773234,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p20,192,22.30483271375465,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p21,200,23.234200743494423,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p22,207,24.047397769516728,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p23,214,24.860594795539036,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p24,222,25.78996282527881,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p25,230,26.719330855018587,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p26,236,27.41635687732342,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p27,242,28.11338289962825,R2_bound_frame_PTS
anchored49,ns211146,C0P0,p28,251,29.1589219330855,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p1,6,0.6970260223048327,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p2,21,2.4395910780669143,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p3,27,3.136617100371747,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p4,35,4.065985130111524,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p5,42,4.879182156133829,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p6,48,5.5762081784386615,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p7,54,6.273234200743494,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p8,69,8.015799256505575,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p9,76,8.82899628252788,R2_bound_frame_PTS
anchored49,ns211146,C1P0,p10,84,9.758364312267656,R2_bound_frame_PTS
