cohort,window_id,event_id,event_time_seconds,frame_index,kept,reason
lindian49,ba6516_anchored_30s,p227,26.20339374350687,227,True,supported_context
lindian49,ba6516_anchored_30s,p236,27.242294817037976,236,True,supported_context
lindian49,ba6516_anchored_30s,p246,28.39662934318365,246,True,supported_context
lindian49,ba6516_anchored_30s,p256,29.55096386932933,256,True,supported_context
lindian49,bs0514_anchored_30s,p13,1.4989046466044045,13,False,near_long_or_boundary_provenance_gap
lindian49,bs0514_anchored_30s,p23,2.6519082209154847,23,True,supported_context
lindian49,bs0514_anchored_30s,p32,3.6896114377954574,32,True,supported_context
lindian49,bs0514_anchored_30s,p46,5.3038164418309695,46,False,near_long_or_boundary_provenance_gap
lindian49,bs0514_anchored_30s,p54,6.226219301279834,54,False,near_long_or_boundary_provenance_gap
lindian49,bs0514_anchored_30s,p67,7.725123947884239,67,True,supported_context
lindian49,bs0514_anchored_30s,p76,8.76282716476421,76,True,supported_context
lindian49,bs0514_anchored_30s,p100,11.530035743110805,100,True,supported_context
lindian49,bs0514_anchored_30s,p114,13.144240747146316,114,True,supported_context
lindian49,bs0514_anchored_30s,p124,14.297244321457397,124,True,supported_context
lindian49,bs0514_anchored_30s,p135,15.565548253199584,135,True,supported_context
lindian49,bs0514_anchored_30s,p147,16.949152542372882,147,True,supported_context
lindian49,bs0514_anchored_30s,p169,19.48576040585726,169,True,supported_context
lindian49,bs0514_anchored_30s,p180,20.75406433759945,180,True,supported_context
lindian49,bs0514_anchored_30s,p190,21.907067911910527,190,True,supported_context
lindian49,bs0514_anchored_30s,p202,23.290672201083822,202,True,supported_context
lindian49,bs0514_anchored_30s,p213,24.55897613282601,213,True,supported_context
lindian49,bs0514_anchored_30s,p234,26.98028363887928,234,True,supported_context
lindian49,bs0514_anchored_30s,p244,28.13328721319036,244,True,supported_context
lindian49,bs0514_anchored_30s,p256,29.51689150236366,256,True,supported_context
lindian49,bs170227_anchored_30s,p15,1.733502831387958,15,True,supported_context
lindian49,bs170227_anchored_30s,p28,3.2358719519241883,28,True,supported_context
lindian49,bs170227_anchored_30s,p41,4.7382410724604185,41,True,supported_context
lindian49,bs170227_anchored_30s,p55,6.356177048422513,55,True,supported_context
lindian49,bs170227_anchored_30s,p68,7.858546168958743,68,True,supported_context
lindian49,bs170227_anchored_30s,p82,9.476482144920835,82,True,supported_context
lindian49,bs170227_anchored_30s,p95,10.978851265457068,95,True,supported_context
lindian49,bs170227_anchored_30s,p107,12.365653530567434,107,True,supported_context
lindian49,bs170227_anchored_30s,p122,14.09915636195539,122,True,supported_context
lindian49,bs170227_anchored_30s,p136,15.717092337917483,136,True,supported_context
lindian49,bs170227_anchored_30s,p149,17.219461458453715,149,True,supported_context
lindian49,bs170227_anchored_30s,p161,18.606263723564084,161,True,supported_context
lindian49,bs170227_anchored_30s,p176,20.33976655495204,176,True,supported_context
lindian49,bs170227_anchored_30s,p187,21.611001964636543,187,True,supported_context
lindian49,bs170227_anchored_30s,p214,24.731307061134867,214,True,supported_context
lindian49,bs170227_anchored_30s,p235,27.158211025078007,235,True,supported_context
lindian49,bs170227_anchored_30s,p244,28.19831272391078,244,True,supported_context
lindian49,bs170227_anchored_30s,p255,29.46954813359529,255,True,supported_context
lindian49,bs177611_anchored_30s,p14,1.6147635524798154,14,True,supported_context
lindian49,bs177611_anchored_30s,p28,3.229527104959631,28,True,supported_context
lindian49,bs177611_anchored_30s,p37,4.267589388696655,37,True,supported_context
lindian49,bs177611_anchored_30s,p49,5.651672433679354,49,True,supported_context
lindian49,bs177611_anchored_30s,p63,7.26643598615917,63,True,supported_context
lindian49,bs177611_anchored_30s,p75,8.650519031141869,75,True,supported_context
lindian49,bs177611_anchored_30s,p87,10.034602076124568,87,True,supported_context
lindian49,bs177611_anchored_30s,p99,11.418685121107266,99,True,supported_context
lindian49,bs177611_anchored_30s,p112,12.918108419838523,112,True,supported_context
lindian49,bs177611_anchored_30s,p125,14.417531718569782,125,True,supported_context
lindian49,bs177611_anchored_30s,p139,16.0322952710496,139,True,supported_context
lindian49,bs177611_anchored_30s,p154,17.76239907727797,154,True,supported_context
lindian49,bs177611_anchored_30s,p167,19.261822376009228,167,True,supported_context
lindian49,bs177611_anchored_30s,p179,20.645905420991927,179,True,supported_context
lindian49,bs177611_anchored_30s,p193,22.26066897347174,193,True,supported_context
lindian49,bs177611_anchored_30s,p205,23.64475201845444,205,True,supported_context
lindian49,bs177611_anchored_30s,p219,25.25951557093426,219,True,supported_context
lindian49,bs177611_anchored_30s,p233,26.87427912341408,233,True,supported_context
lindian49,bs177611_anchored_30s,p244,28.14302191464821,244,True,supported_context
lindian49,bs189556_anchored_30s,p50,5.7683433317951085,50,True,supported_context
lindian49,bs189556_anchored_30s,p68,7.844946931241347,68,True,supported_context
lindian49,bs189556_anchored_30s,p85,9.806183664051684,85,True,supported_context
lindian49,bs189556_anchored_30s,p102,11.767420396862022,102,True,supported_context
lindian49,bs189556_anchored_30s,p116,13.382556529764653,116,True,supported_context
lindian49,bs189556_anchored_30s,p134,15.45916012921089,134,True,supported_context
lindian49,bs189556_anchored_30s,p154,17.766497461928935,154,True,supported_context
lindian49,bs189556_anchored_30s,p172,19.84310106137517,172,True,supported_context
lindian49,bs189556_anchored_30s,p183,21.112136594370096,183,True,supported_context
lindian49,bs189556_anchored_30s,p190,21.919704660821413,190,True,supported_context
lindian49,bs189556_anchored_30s,p207,23.880941393631748,207,True,supported_context
lindian49,bs189556_anchored_30s,p223,25.726811259806183,223,True,supported_context
lindian49,bs189556_anchored_30s,p243,28.034148592524225,243,True,supported_context
lindian49,bs190624_anchored_30s,p10,1.1524720525527257,10,True,supported_context
lindian49,bs190624_anchored_30s,p18,2.074449694594906,18,True,supported_context
lindian49,bs190624_anchored_30s,p25,2.881180131381814,25,True,supported_context
lindian49,bs190624_anchored_30s,p33,3.8031577734239943,33,True,supported_context
lindian49,bs190624_anchored_30s,p40,4.609888210210903,40,True,supported_context
lindian49,bs190624_anchored_30s,p47,5.416618646997811,47,True,supported_context
lindian49,bs190624_anchored_30s,p54,6.223349083784719,54,True,supported_context
lindian49,bs190624_anchored_30s,p61,7.030079520571626,61,True,supported_context
lindian49,bs190624_anchored_30s,p68,7.836809957358534,68,True,supported_context
lindian49,bs190624_anchored_30s,p75,8.643540394145443,75,True,supported_context
lindian49,bs190624_anchored_30s,p82,9.45027083093235,82,True,supported_context
lindian49,bs190624_anchored_30s,p89,10.25700126771926,89,True,supported_context
lindian49,bs190624_anchored_30s,p98,11.294226115016713,98,True,supported_context
lindian49,bs190624_anchored_30s,p105,12.10095655180362,105,True,supported_context
lindian49,bs190624_anchored_30s,p112,12.907686988590529,112,True,supported_context
lindian49,bs190624_anchored_30s,p118,13.599170220122163,118,True,supported_context
lindian49,bs190624_anchored_30s,p125,14.40590065690907,125,True,supported_context
lindian49,bs190624_anchored_30s,p132,15.21263109369598,132,True,supported_context
lindian49,bs190624_anchored_30s,p139,16.019361530482886,139,True,supported_context
lindian49,bs190624_anchored_30s,p146,16.826091967269793,146,True,supported_context
lindian49,bs190624_anchored_30s,p153,17.632822404056704,153,True,supported_context
lindian49,bs190624_anchored_30s,p159,18.32430563558834,159,True,supported_context
lindian49,bs190624_anchored_30s,p165,19.015788867119973,165,True,supported_context
lindian49,bs190624_anchored_30s,p172,19.82251930390688,172,True,supported_context
lindian49,bs190624_anchored_30s,p180,20.744496945949063,180,True,supported_context
lindian49,bs190624_anchored_30s,p187,21.55122738273597,187,True,supported_context
lindian49,bs190624_anchored_30s,p194,22.35795781952288,194,False,near_long_or_boundary_provenance_gap
lindian49,bs200673_anchored_30s,p23,2.6255707762557075,23,False,near_long_or_boundary_provenance_gap
lindian49,bs200673_anchored_30s,p30,3.4246575342465757,30,True,supported_context
lindian49,bs200673_anchored_30s,p38,4.337899543378995,38,True,supported_context
lindian49,bs200673_anchored_30s,p46,5.251141552511415,46,True,supported_context
lindian49,bs200673_anchored_30s,p54,6.164383561643835,54,True,supported_context
lindian49,bs200673_anchored_30s,p62,7.077625570776255,62,True,supported_context
lindian49,bs200673_anchored_30s,p70,7.9908675799086755,70,True,supported_context
lindian49,bs200673_anchored_30s,p78,8.904109589041095,78,True,supported_context
lindian49,bs200673_anchored_30s,p85,9.703196347031962,85,True,supported_context
lindian49,bs200673_anchored_30s,p93,10.616438356164384,93,True,supported_context
lindian49,bs200673_anchored_30s,p101,11.529680365296803,101,True,supported_context
lindian49,bs200673_anchored_30s,p109,12.442922374429225,109,True,supported_context
lindian49,bs200673_anchored_30s,p116,13.24200913242009,116,True,supported_context
lindian49,bs200673_anchored_30s,p123,14.041095890410958,123,True,supported_context
lindian49,bs200673_anchored_30s,p131,14.954337899543376,131,True,supported_context
lindian49,bs200673_anchored_30s,p139,15.8675799086758,139,True,supported_context
lindian49,bs200673_anchored_30s,p147,16.78082191780822,147,True,supported_context
lindian49,bs200673_anchored_30s,p155,17.69406392694064,155,True,supported_context
lindian49,bs200673_anchored_30s,p163,18.607305936073057,163,True,supported_context
lindian49,bs200673_anchored_30s,p171,19.52054794520548,171,True,supported_context
lindian49,bs200673_anchored_30s,p178,20.319634703196343,178,True,supported_context
lindian49,bs200673_anchored_30s,p185,21.118721461187214,185,True,supported_context
lindian49,bs200673_anchored_30s,p193,22.031963470319635,193,True,supported_context
lindian49,bs200673_anchored_30s,p201,22.945205479452053,201,True,supported_context
lindian49,bs200673_anchored_30s,p208,23.74429223744292,208,True,supported_context
lindian49,bs200673_anchored_30s,p216,24.65753424657534,216,True,supported_context
lindian49,bs200673_anchored_30s,p224,25.570776255707763,224,True,supported_context
lindian49,bs200673_anchored_30s,p231,26.369863013698627,231,True,supported_context
lindian49,bs200673_anchored_30s,p239,27.283105022831048,239,True,supported_context
lindian49,bs200673_anchored_30s,p246,28.082191780821915,246,True,supported_context
lindian49,bs200673_anchored_30s,p255,29.10958904109589,255,True,supported_context
lindian49,bs200794_anchored_30s,p7,0.8064516129032258,7,True,supported_context
lindian49,bs200794_anchored_30s,p19,2.1889400921658986,19,True,supported_context
lindian49,bs200794_anchored_30s,p27,3.110599078341014,27,True,supported_context
lindian49,bs200794_anchored_30s,p36,4.147465437788019,36,True,supported_context
lindian49,bs200794_anchored_30s,p45,5.184331797235023,45,True,supported_context
lindian49,bs200794_anchored_30s,p54,6.221198156682028,54,True,supported_context
lindian49,bs200794_anchored_30s,p61,7.027649769585254,61,True,supported_context
lindian49,bs200794_anchored_30s,p71,8.179723502304148,71,True,supported_context
lindian49,bs200794_anchored_30s,p80,9.216589861751151,80,True,supported_context
lindian49,bs200794_anchored_30s,p88,10.138248847926269,88,True,supported_context
lindian49,bs200794_anchored_30s,p96,11.059907834101384,96,True,supported_context
lindian49,bs200794_anchored_30s,p105,12.096774193548388,105,True,supported_context
lindian49,bs200794_anchored_30s,p114,13.133640552995391,114,True,supported_context
lindian49,bs200794_anchored_30s,p123,14.170506912442397,123,True,supported_context
lindian49,bs200794_anchored_30s,p130,14.976958525345625,130,True,supported_context
lindian49,bs200794_anchored_30s,p139,16.013824884792626,139,True,supported_context
lindian49,bs200794_anchored_30s,p148,17.05069124423963,148,True,supported_context
lindian49,bs200794_anchored_30s,p156,17.972350230414747,156,True,supported_context
lindian49,bs200794_anchored_30s,p164,18.89400921658986,164,True,supported_context
lindian49,bs200794_anchored_30s,p173,19.930875576036865,173,True,supported_context
lindian49,bs200794_anchored_30s,p181,20.852534562211986,181,True,supported_context
lindian49,bs200794_anchored_30s,p189,21.774193548387096,189,True,supported_context
lindian49,bs200794_anchored_30s,p197,22.695852534562214,197,True,supported_context
lindian49,bs200794_anchored_30s,p208,23.963133640552996,208,True,supported_context
lindian49,bs200794_anchored_30s,p215,24.76958525345622,215,True,supported_context
lindian49,bs200794_anchored_30s,p231,26.61290322580645,231,True,supported_context
lindian49,bs200794_anchored_30s,p240,27.649769585253456,240,True,supported_context
lindian49,bs200794_anchored_30s,p249,28.68663594470046,249,True,supported_context
lindian49,bs200794_anchored_30s,p256,29.493087557603687,256,True,supported_context
lindian49,bs210974_anchored_30s,p8,0.924000924000924,8,True,supported_context
lindian49,bs210974_anchored_30s,p15,1.7325017325017324,15,True,supported_context
lindian49,bs210974_anchored_30s,p42,4.851004851004851,42,False,near_long_or_boundary_provenance_gap
lindian49,bs210974_anchored_30s,p50,5.775005775005774,50,False,near_long_or_boundary_provenance_gap
lindian49,bs210974_anchored_30s,p75,8.662508662508662,75,False,near_long_or_boundary_provenance_gap
lindian49,bs210974_anchored_30s,p80,9.24000924000924,80,False,near_long_or_boundary_provenance_gap
