cohort,review_id,window_id,tolerance_seconds,r2_time,r3_time,r2_minus_r3_seconds,caveat
lindian49,R3-04,zs190621_anchored_30s,0.5,7.153,7.61,-0.45700000000000074,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,9.879,9.916,-0.03700000000000081,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,10.961,11.069,-0.10800000000000054,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,11.839,11.876,-0.036999999999999034,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,13.88,13.951,-0.07099999999999973,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,14.96,15.104,-0.14399999999999835,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,16.1,16.142,-0.04199999999999804,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,17.168,17.064,0.1039999999999992,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,18.199,18.102,0.09700000000000131,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,19.28,19.14,0.14000000000000057,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,20.513,20.408,0.10500000000000043,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,22.119,21.676,0.4430000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,25.503,25.712,-0.20899999999999963,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.5,28.541,28.479,0.062000000000001165,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,3.217,2.998,0.21899999999999986,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,4.361,4.381,-0.020000000000000462,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,7.153,7.61,-0.45700000000000074,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,9.879,9.916,-0.03700000000000081,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,10.961,11.069,-0.10800000000000054,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,11.839,11.876,-0.036999999999999034,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,13.88,13.951,-0.07099999999999973,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,14.96,15.104,-0.14399999999999835,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,16.1,16.142,-0.04199999999999804,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,17.168,17.064,0.1039999999999992,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,18.199,18.102,0.09700000000000131,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,19.28,19.14,0.14000000000000057,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,20.513,20.408,0.10500000000000043,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,22.119,21.676,0.4430000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,25.503,25.712,-0.20899999999999963,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,28.541,28.479,0.062000000000001165,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,0.75,1.199,0.577,0.6220000000000001,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,3.217,2.998,0.21899999999999986,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,4.361,4.381,-0.020000000000000462,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,7.153,7.61,-0.45700000000000074,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,9.879,9.916,-0.03700000000000081,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,10.961,11.069,-0.10800000000000054,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,11.839,11.876,-0.036999999999999034,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,13.88,13.951,-0.07099999999999973,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,14.96,15.104,-0.14399999999999835,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,16.1,16.142,-0.04199999999999804,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,17.168,17.064,0.1039999999999992,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,18.199,18.102,0.09700000000000131,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,19.28,19.14,0.14000000000000057,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,20.513,20.408,0.10500000000000043,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,22.119,21.676,0.4430000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,23.754,22.829,0.9250000000000007,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,25.503,24.559,0.9439999999999991,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,26.616,25.712,0.9039999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,28.541,28.479,0.062000000000001165,truncated_matched_subset_not_reaction_latency
lindian49,R3-04,zs190621_anchored_30s,1.0,1.199,0.577,0.6220000000000001,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.1,2.866,2.942,-0.07600000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.1,7.177,7.172,0.004999999999999893,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.1,10.153,10.242,-0.08900000000000041,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.1,11.785,11.833,-0.04800000000000004,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.1,15.784,15.702,0.08200000000000074,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.1,24.105,24.033,0.07199999999999918,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,2.866,2.942,-0.07600000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,4.314,4.427,-0.11299999999999955,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,7.177,7.172,0.004999999999999893,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,8.738,8.558,0.17999999999999972,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,10.153,10.242,-0.08900000000000041,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,11.785,11.833,-0.04800000000000004,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,15.784,15.702,0.08200000000000074,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,24.105,24.033,0.07199999999999918,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.2,28.769,28.922,-0.15300000000000225,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,2.866,2.942,-0.07600000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,4.314,4.427,-0.11299999999999955,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,7.177,7.172,0.004999999999999893,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,8.738,8.558,0.17999999999999972,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,10.153,10.242,-0.08900000000000041,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,11.785,11.833,-0.04800000000000004,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,15.784,15.702,0.08200000000000074,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,17.673,17.418,0.254999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,24.105,24.033,0.07199999999999918,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.3,28.769,28.922,-0.15300000000000225,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,2.866,2.942,-0.07600000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,4.314,4.427,-0.11299999999999955,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,7.177,7.172,0.004999999999999893,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,8.738,8.558,0.17999999999999972,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,10.153,10.242,-0.08900000000000041,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,11.785,11.833,-0.04800000000000004,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,15.784,15.702,0.08200000000000074,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,17.673,17.418,0.254999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,19.321,19.018,0.3030000000000008,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,24.105,24.033,0.07199999999999918,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,27.465,27.113,0.3520000000000003,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.5,28.769,28.922,-0.15300000000000225,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,1.761,1.238,0.5229999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,2.866,2.942,-0.07600000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,4.314,4.427,-0.11299999999999955,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,7.177,7.172,0.004999999999999893,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,8.738,8.558,0.17999999999999972,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,10.153,10.242,-0.08900000000000041,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,11.785,11.833,-0.04800000000000004,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,15.784,15.702,0.08200000000000074,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,17.673,17.418,0.254999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,19.321,19.018,0.3030000000000008,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,21.618,22.315,-0.6970000000000027,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,24.105,24.033,0.07199999999999918,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,27.465,27.113,0.3520000000000003,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,0.75,28.769,28.922,-0.15300000000000225,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,1.761,1.238,0.5229999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,2.866,2.942,-0.07600000000000007,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,4.314,4.427,-0.11299999999999955,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,7.177,7.172,0.004999999999999893,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,8.738,8.558,0.17999999999999972,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,10.153,10.242,-0.08900000000000041,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,11.785,11.833,-0.04800000000000004,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,15.784,15.702,0.08200000000000074,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,17.673,17.418,0.254999999999999,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,19.321,19.018,0.3030000000000008,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,21.618,22.315,-0.6970000000000027,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,24.105,24.033,0.07199999999999918,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,27.465,27.113,0.3520000000000003,truncated_matched_subset_not_reaction_latency
jiufu271,R3-05,jiufu_0d1522aef374ec_first30,1.0,28.769,28.922,-0.15300000000000225,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.1,0.74,0.832,-0.09199999999999997,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.1,11.88,11.818,0.062000000000001165,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.1,27.992,27.972,0.019999999999999574,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.1,29.557,29.603,-0.04600000000000293,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.2,0.74,0.832,-0.09199999999999997,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.2,6.468,6.342,0.12600000000000033,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.2,11.88,11.818,0.062000000000001165,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.2,20.685,20.822,-0.13700000000000045,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.2,26.822,26.923,-0.10099999999999909,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.2,27.992,27.972,0.019999999999999574,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.2,29.557,29.603,-0.04600000000000293,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,0.74,0.832,-0.09199999999999997,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,6.468,6.342,0.12600000000000033,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,10.229,10.43,-0.2010000000000005,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,11.88,11.818,0.062000000000001165,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,20.685,20.822,-0.13700000000000045,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,26.822,26.923,-0.10099999999999909,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,27.992,27.972,0.019999999999999574,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.3,29.557,29.603,-0.04600000000000293,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,0.74,0.832,-0.09199999999999997,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,6.468,6.342,0.12600000000000033,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,10.229,10.43,-0.2010000000000005,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,11.88,11.818,0.062000000000001165,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,20.685,20.822,-0.13700000000000045,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,22.366,22.795,-0.42900000000000205,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,24.279,23.94,0.33899999999999864,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,26.822,26.923,-0.10099999999999909,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,27.992,27.972,0.019999999999999574,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.5,29.557,29.603,-0.04600000000000293,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,0.74,0.832,-0.09199999999999997,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,6.468,6.342,0.12600000000000033,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,10.229,10.43,-0.2010000000000005,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,11.88,11.818,0.062000000000001165,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,20.685,20.822,-0.13700000000000045,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,22.366,22.795,-0.42900000000000205,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,24.279,23.94,0.33899999999999864,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,26.822,26.923,-0.10099999999999909,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,27.992,27.972,0.019999999999999574,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,0.75,29.557,29.603,-0.04600000000000293,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,1.0,0.74,0.832,-0.09199999999999997,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,1.0,1.966,2.78,-0.8139999999999998,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,1.0,6.468,6.342,0.12600000000000033,truncated_matched_subset_not_reaction_latency
jiufu271,R3-06,jiufu_6328167f32f25e_first30,1.0,10.229,10.43,-0.2010000000000005,truncated_matched_subset_not_reaction_latency
